69.2109375 45.26616637 2.024290832 4.485091033 2.546822742 18.20122515 9.997592919 109.1223064 8257.588984 36566.6011 0 7461 64.43001152 0.259340682 54.2291626 11.2169541 400.6879183 2.933743032 371.293043 3.625092247 24.377499 57.185058 0.101562 8.196165389 0.514479607 0.018849101 436.0484997 0.850047722 0.755209405 7.703238142 1	/local/scratch/cands/2008-11/2008-11-24-02:42:36/11/2008-11-24-02:42:36.11.fil_sigproc_001.phcx.gz 

100.2578125 47.57021884 0.479196448 0.876418897 5.2090301 31.04856136 6.075504187 36.24292221 1142.462673 1430.750309 8 3487 15.98975111 0.952109312 98.49631874 5.277853881 1447.740347 0.629592619 1601.404609 552.1745305 8.592748 677.085326 0.046875 1.905582629 0.117543888 2.664679325 440.0327046 0.404599568 0.133617834 4.498268959 1	/local/scratch/cands/2008-11/2008-11-24-02:42:36/01/2008-11-24-02:42:36.01.fil_sigproc_074.phcx.gz 

14.90625 29.39053778 7.210660828 53.02646526 124.2617057 75.63747526 -0.119869958 -0.972970887 14362.9894 58508.81178 0 14412 114.5308996 1.09E-009 10.45668261 1.75331784 26.35528681 1.75331784 24.28385329 751.6180689 83.228371 145.132126 0.015625 10.48578913 0.128696537 1.514458546 103.0095754 9.224062735 0.738947867 11.46612365 1	/local/scratch/cands/2008-11/2008-11-18-14:50:35/11/2008-11-18-14:50:35.11.fil_sigproc_001.phcx.gz 

40.7890625 30.65678258 5.113481058 32.75232488 55.21237458 78.39269585 1.161472115 0.003675747 6975.806251 15163.16722 1 11099 87.51852111 0.144174202 34.87087684 1.426074455 224.5021029 1.426074455 223.7171701 751.6256687 23.735962 149.891891 0.015625 2.990450123 0.132264815 4.483498551 259.4732688 12.3264198 0.212745249 6.558364328 1	/local/scratch/cands/2008-11/2008-11-18-14:50:35/05/2008-11-18-14:50:35.05.fil_sigproc_003.phcx.gz 

11.9765625 29.57761634 7.550921894 56.53774698 128.0200669 73.431466 -0.124471665 -0.899232451 14800.52636 59935.22558 0 14787 117.9287243 1.37E-009 8.466126334 1.604094982 10.32741596 1.604094982 10.32400106 751.6253899 147.218506 149.891891 0.015625 18.54778835 0.380827394 5.709898269 522.1739853 9.563820715 0.84154264 12.42157599 1	/local/scratch/cands/2008-11/2008-11-18-14:50:35/04/2008-11-18-14:50:35.04.fil_sigproc_001.phcx.gz 

99.8359375 39.32432798 0.585856718 1.208628068 2.169732441 15.91723326 9.750990636 112.6339385 999.802905 1293.527325 8 3541 22.8145212 0.803846756 99.56275948 27.19092797 1301.663136 0.696370189 1172.41067 58.03717205 6.06236 157.07405 0.023438 0.939187031 1.14018716 25.87983497 4166.828852 9.366148599 0.037837901 4.200161303 1	/local/scratch/cands/2008-11/2008-11-24-17:36:08/09/2008-11-24-17:36:08.09.fil_sigproc_069.phcx.gz 

19.9609375 34.09646296 5.504910883 31.0998767 125.264214 82.36350068 -0.141533847 -1.150789277 16256.118 56405.92832 0 13765 113.1119888 0.05026916 13.6306354 3.270929949 21.72512413 3.270929949 19.23723345 570.2884406 90.811661 79.641063 0.03125 16.3102558 0.31194423 0.469339873 202.6090996 8.948332596 0.904041491 12.32860829 1	/local/scratch/cands/2008-11/2008-11-24-19:05:56/07/2008-11-24-19:05:56.07.fil_sigproc_001.phcx.gz 

37.6640625 39.51290876 3.495256736 13.13504707 7.785117057 27.56202757 5.014885742 29.18375371 7148.963766 15304.13738 1 11499 99.17730029 0.130694537 24.643529 6.033603703 157.1457618 6.020112974 104.2123388 6.000603638 46.138336 29.384823 0.046875 10.23193181 0.006891316 0.054914965 171.3504983 6.804537906 0.543713648 9.45164179 1	/local/scratch/cands/2008-11/2008-11-21-00:05:41/09/2008-11-21-00:05:41.09.fil_sigproc_001.phcx.gz 

11.21875 30.97351124 5.992364991 37.86874123 97.44565217 76.52752946 0.191543281 -1.020215434 14471.95029 60388.65345 0 14884 121.9481647 5.06E-010 5.110902639 2.966685918 15.87206808 2.033771371 5.94788806 255.497735 151.958603 98.308534 0.023438 23.54158268 0.049035303 0.878427461 180.8960755 5.771246977 0.949852183 13.14306289 1	/local/scratch/cands/2008-11/2008-11-24-17:25:43/13/2008-11-24-17:25:43.13.fil_sigproc_001.phcx.gz 

105.046875 47.0855039 0.408034355 0.331754041 3.5409699 26.12980513 7.5785166 57.36771316 1267.347546 1403.285978 7 2874 3.725969013 0.996834319 105.4511365 6949.353547 1885.097665 5.299343715 1634.591553 380.282922 6.36574 334.706788 0.046875 1.411707124 0.668751692 0.788849573 1246.830063 6.72322364 0.070454222 4.188812459 1	/local/scratch/cands/2008-11/2008-11-20-02:31:34/06/2008-11-20-02:31:34.06.fil_sigproc_011.phcx.gz 

31.5078125 50.32503665 3.407176389 10.56814086 50.03762542 62.76227449 1.508049573 1.452347975 10491.03792 52481.36468 0 12287 107.3072012 0.031601612 14.85265595 7.543221785 53.87279263 7.543221785 53.87977195 322.9104248 115.656967 528.768957 0.070312 31.8066487 0.463238503 2.007580724 399.7985464 0.966251507 0.973380386 12.95265838 1	/local/scratch/cands/2008-11/2008-11-20-02:21:29/05/2008-11-20-02:21:29.05.fil_sigproc_001.phcx.gz 

65.796875 46.20510648 2.289090852 6.235282913 20.37207358 51.02207394 2.94169165 8.457182359 3187.111047 6884.975249 2 7898 57.09641389 0.340926205 61.69530052 6.663153186 652.7874994 2.583850391 594.6564304 353.2965932 18.508251 533.786902 0.070312 5.089926296 0.375699828 5.208196185 465.1018184 3.719533302 0.449218241 6.209859172 1	/local/scratch/cands/2008-11/2008-11-20-02:21:29/10/2008-11-20-02:21:29.10.fil_sigproc_001.phcx.gz 

95.9921875 37.4565365 0.464600541 2.155718727 0.95819398 12.08525698 15.61924689 274.3190807 1152.154674 1607.015704 7 4033 17.31642512 0.808293117 98.19511369 50.27466054 1075.409885 2.224897163 1097.767342 155.6065169 6.829287 565.218547 0.023438 1.058000149 0.397418072 2.496695105 1112.236162 11.7237295 0.062791841 4.340640484 1	/local/scratch/cands/2008-11/2008-11-21-22:18:47/06/2008-11-21-22:18:47.06.fil_sigproc_070.phcx.gz 

41.375 39.76532723 3.802018452 16.05622183 23.66053512 55.42796537 2.451976243 5.164108329 13289.57753 47216.92147 0 11024 91.86999507 0.136981014 29.89078721 5.078831439 196.4352991 3.770448801 160.1588283 435.7536945 33.760517 604.79145 0.046875 7.486947685 0.18614782 1.602007641 155.6702846 5.344389582 0.75595159 8.906918848 1	/local/scratch/cands/2008-11/2008-11-20-06:28:21/06/2008-11-20-06:28:21.06.fil_sigproc_001.phcx.gz 

80.640625 56.30882124 1.481006321 1.95213608 27.80769231 63.85544771 2.179749782 3.354892112 3922.566037 9868.177566 1 5998 52.59157822 0.389951756 67.16601539 12.77671033 925.0294239 12.77671033 925.3941227 279.8074346 20.356094 428.002538 0.101562 6.844094757 0.365409156 5.097006739 856.8184496 0.476564453 0.661063186 6.266185653 1	/local/scratch/cands/2008-11/2008-11-20-06:28:21/12/2008-11-20-06:28:21.12.fil_sigproc_001.phcx.gz 

42.0234375 33.02708757 3.6688856 19.64800538 87.90468227 86.47995077 0.259049282 -1.504341473 2453.655083 4142.30554 5 10941 86.94520267 0.193093176 36.42810126 2.750238522 375.1822748 0.620602883 308.6587885 1478.729444 18.462906 117.679503 0.015625 2.326107512 0.534577012 18.49114291 2475.12615 15.54640232 0.179031446 5.83048123 1	/local/scratch/cands/2008-11/2008-11-21-21:47:25/04/2008-11-21-21:47:25.04.fil_sigproc_001.phcx.gz 

53.7890625 30.06208481 3.231805376 18.01165504 30.67056856 67.75205759 1.97295785 2.336556152 2469.90031 4601.261995 4 9435 72.44921025 0.190092694 48.70502752 90.59880433 841.981909 90.59880433 864.26912 1176.005891 15.315872 246.328218 0.015625 1.929618496 0.460822047 4.848440965 932.8371072 16.11052322 0.146711305 5.506872552 1	/local/scratch/cands/2008-11/2008-11-23-06:10:13/06/2008-11-23-06:10:13.06.fil_sigproc_001.phcx.gz 

46.171875 36.15831279 3.294612925 13.59033242 14.00501672 43.68747295 3.424030632 11.5640852 6043.673695 13747.55935 1 10410 78.72707482 0.037743232 39.61013479 4.892608752 272.871512 4.892608752 264.9333931 124.9495731 23.238163 292.468832 0.046875 5.153443316 0.231676608 0.700560005 167.6052233 5.600419544 0.587268577 7.281619855 1	/local/scratch/cands/2008-11/2008-11-23-06:10:13/09/2008-11-23-06:10:13.09.fil_sigproc_001.phcx.gz 

37.3046875 41.06579298 3.653733848 13.72233338 51.10618729 64.88992167 1.338573283 1.060299728 12453.29473 49077.64788 0 11545 97.69698883 0.037271734 27.62572654 5.80600886 197.3891476 2.827857357 148.7902948 234.1060537 41.019112 178.518792 0.046875 9.096660032 0.276450729 0.19521946 169.0673923 6.762497005 0.78161113 9.543527923 1	/local/scratch/cands/2008-11/2008-11-23-06:10:13/08/2008-11-23-06:10:13.08.fil_sigproc_001.phcx.gz 

84.7421875 40.00727397 1.368956989 3.812073222 5.736622074 32.04731081 5.9796027 36.14797519 1526.298252 2165.853521 6 5473 31.534544 0.627058057 85.27054028 4.385541357 854.6609309 4.33979921 906.186747 455.074551 12.041303 492.046757 0.03125 2.162681862 0.170053636 6.342410181 739.6162196 12.47426518 0.178915836 5.173408953 1	/local/scratch/cands/2008-11/2008-11-20-02:10:56/06/2008-11-20-02:10:56.06.fil_sigproc_001.phcx.gz 

69.2109375 36.15237984 2.602622367 11.03299416 11.81354515 41.38266061 3.902658237 15.15191981 2616.339744 4752.361864 3 7461 51.26051284 0.328715898 65.58360141 3.549850754 465.3218778 3.079132011 467.5195011 455.0711874 18.184452 484.926793 0.023438 2.817153961 0.34220491 0.48853313 801.6953481 0.4156808 0.303234063 6.270640768 1	/local/scratch/cands/2008-11/2008-11-20-02:10:56/11/2008-11-20-02:10:56.11.fil_sigproc_001.phcx.gz 

91.828125 34.11174408 1.446682068 5.265288542 3.741638796 25.31736958 7.23510061 53.58207362 1102.894106 1596.125069 7 4566 22.91764842 0.759545648 94.77955228 3.387078553 577.7504237 0.671852888 612.8999182 455.0731454 11.78854 480.816218 0.03125 2.117284287 0.155362482 2.008288553 285.1584989 10.75444433 0.041824903 5.028237197 1	/local/scratch/cands/2008-11/2008-11-20-02:10:56/02/2008-11-20-02:10:56.02.fil_sigproc_001.phcx.gz 

50.609375 35.50203215 3.667239216 16.4699669 11.73578595 39.9579891 3.982307101 16.36454974 6581.862966 13236.31996 1 9842 75.6253671 0.172933923 44.2819407 3.623774799 258.6609872 3.623774799 256.4080323 118.7732931 21.295111 193.872995 0.03125 3.824714843 0.256821483 0.553480952 260.9569373 0.43743024 0.387875323 6.695294855 1	/local/scratch/cands/2008-11/2008-11-20-02:10:56/07/2008-11-20-02:10:56.07.fil_sigproc_001.phcx.gz 

23.734375 31.60658663 5.485040455 31.87704369 32.78177258 57.9005609 2.020024126 3.614699199 7970.016445 17810.4502 1 13282 108.571209 0.063811788 18.13215982 3.200511233 44.79526241 2.015670603 30.07165766 455.0743156 65.845764 480.932067 0.03125 11.82624833 0.201779283 1.442549376 146.142376 15.5 0.542251555 11.03304366 1	/local/scratch/cands/2008-11/2008-11-20-02:10:56/05/2008-11-20-02:10:56.05.fil_sigproc_001.phcx.gz 

73.6015625 37.38928236 1.97830008 7.076542863 5.881270903 30.21748287 5.758598016 33.90977932 1399.563106 2158.255413 7 6899 44.33522243 0.467220493 67.59972371 3.241259339 652.5965236 3.055166271 631.2589537 455.0746793 13.141797 477.962987 0.03125 2.360336419 0.339251938 1.411856525 373.0343959 12.57639157 0.057266013 4.997068848 1	/local/scratch/cands/2008-11/2008-11-20-02:10:56/01/2008-11-20-02:10:56.01.fil_sigproc_001.phcx.gz 

35.0703125 39.30672326 4.522658784 21.06357501 27.60535117 61.69331397 2.014948043 2.496918796 7421.104267 15870.72905 1 11831 92.11289431 0.102345952 29.13292915 4676.46515 1539.84704 1.888928708 106.7393312 905.600071 32.681538 140.41622 0.015625 4.117486762 0.024008753 2.535214537 189.9491252 20.21127985 0.536046085 9.524774838 1	/local/scratch/cands/2008-11/2008-11-23-00:15:29/10/2008-11-23-00:15:29.10.fil_sigproc_002.phcx.gz 

22.515625 30.84132383 5.701812939 34.57422517 74.82692308 71.16992463 0.803085933 -0.138984649 14526.87072 55000.17157 0 13438 107.0220471 1.79E-009 18.60702356 2.805777103 40.33904895 2.805777103 39.6451935 452.7998188 51.974068 149.013814 0.023438 8.051875939 0.167863276 4.791693709 453.1878672 7.637353381 0.782572844 10.73367474 1	/local/scratch/cands/2008-11/2008-11-23-00:15:29/10/2008-11-23-00:15:29.10.fil_sigproc_001.phcx.gz 

23.671875 31.17769369 5.157291159 30.3466079 69.51086957 62.25601782 1.346742515 1.18128119 12232.90351 54484.74959 0 13290 106.4307114 0.072974956 17.01555796 3.447618113 139.7382104 2.102521488 44.92645664 548.2271331 47.610603 296.225305 0.046875 10.55843114 0.334084377 0.22250081 253.694894 3.242209323 0.822278549 10.56025281 1	/local/scratch/cands/2008-11/2008-11-18-07:59:57/12/2008-11-18-07:59:57.12.fil_sigproc_001.phcx.gz 

47.484375 36.88452936 3.298800061 12.12951179 24.3812709 55.06566573 2.495798577 5.598441147 11606.60605 44423.20301 0 10242 87.12879348 0.123082398 39.00933155 7.039441488 175.9977116 2.971054929 127.618225 170.9368096 36.550781 313.953017 0.070312 10.05177536 0.377161969 1.960964508 419.2946686 0.430805345 0.847095371 9.44568996 1	/local/scratch/cands/2008-11/2008-11-22-23:18:21/07/2008-11-22-23:18:21.07.fil_sigproc_001.phcx.gz 

97.09375 48.40542285 0.649224503 0.491307218 5.063545151 28.42815227 5.979687067 36.30006742 1093.925951 1440.066892 8 3892 15.65211038 0.953254634 90.75274957 7.87730256 1667.27121 8.160397138 1596.262446 377.1321441 9.188372 342.088869 0.070312 2.526880377 0.349977335 0.417406101 529.3035752 0.288842144 0.212989709 4.543385713 1	/local/scratch/cands/2008-11/2008-11-22-23:18:21/10/2008-11-22-23:18:21.10.fil_sigproc_040.phcx.gz 

12.203125 31.2170725 5.926254772 36.8500351 98.86789298 77.91638134 0.156919399 -1.081045933 14943.59561 59924.82705 0 14758 120.1621744 2.87E-009 6.57581683 3.036150009 12.66864557 3.036150009 4.216424011 255.4965731 170.896576 98.975791 0.023438 26.47547289 0.047495937 0.70312003 163.620667 3.984573116 0.960598952 13.3302821 1	/local/scratch/cands/2008-11/2008-11-22-19:07:46/13/2008-11-22-19:07:46.13.fil_sigproc_001.phcx.gz 

80.140625 34.42626504 1.697879018 6.213363906 7.822742475 38.34193567 5.048003598 24.8022771 1551.81381 2572.840209 5 6062 44.58112104 0.433660537 74.4875957 92.88638656 1002.732867 4.025287622 503.352418 854.4918885 13.088973 604.513682 0.03125 2.350848949 0.439138406 9.170801333 1176.489882 7.924579379 0.146271914 4.850854165 1	/local/scratch/cands/2008-11/2008-11-21-07:08:50/01/2008-11-21-07:08:50.01.fil_sigproc_001.phcx.gz 

34.6640625 34.03703804 4.53987547 23.64058131 39.85785953 68.72288055 1.722660161 1.888185042 14011.34157 31271.42386 0 11883 92.16603612 0.133515082 30.35683518 3.121393392 160.6290206 3.121393392 155.2311496 382.3757729 31.720631 159.070819 0.03125 5.697193511 0.514693191 0.670884094 545.1462816 0.5 0.569213708 8.393001742 1	/local/scratch/cands/2008-11/2008-11-23-00:59:42/09/2008-11-23-00:59:42.09.fil_sigproc_001.phcx.gz 

80.5234375 54.07618538 1.390950312 1.282291873 66.31187291 77.54995516 0.870147339 -0.478375944 6749.984427 33366.30417 0 6013 51.59249532 0.391097898 55.17142737 19.29971115 631.3793338 10.67945519 394.7237419 575.9776899 32.564571 522.890035 0.148438 13.59595667 0.00404559 10.8440568 74.40320968 0.375400642 0.718585202 8.312958145 1	/local/scratch/cands/2008-11/2008-11-23-01:10:10/09/2008-11-23-01:10:10.09.fil_sigproc_001.phcx.gz 

