@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
4.25158372178,97.5859375,75.4251001971,0.645712694923,-0.989129605195,1.69932432432,15.5797035179,11.7864878785,149.867046538,0
1.62892938964,67.734375,68.0925937115,1.43828093609,0.647507447597,1.94003378378,16.8436456059,11.0023239186,131.549815037,0
2.73384727775,71.2578125,58.6812424904,1.5710125984,2.05466936732,0.898648648649,11.6911926107,16.3691443326,290.729012492,0
5.43651073855,68.3359375,61.5952358831,1.47490063279,1.09749356396,2.32685810811,16.6324156879,9.73394185045,108.156687577,0
7.32024857706,79.4609375,47.2248448819,1.53503302928,2.83849885272,2.81418918919,19.1284580344,8.92511370651,87.6245886392,0
7.64002619505,62.078125,45.1484719729,2.21003999674,6.14143157001,1.78378378378,16.2778516166,11.7687003671,149.412236845,0
9.39504180567,92.5703125,52.9744460202,1.11330828615,1.36097579914,4.10135135135,24.7890736787,7.30865796728,55.8522860474,0
4.3224827653,105.2890625,57.4094602864,0.522298359954,-0.602844392623,1.98564189189,18.2253340326,11.493565574,138.430773922,0
7.66002225544,90.3203125,64.747578815,0.955377638805,-0.195199947003,2.88344594595,21.3706020357,8.91305896374,84.2738694762,0
11.0718533551,52.59375,49.6409668111,2.60623619562,6.71570271943,3.84881756757,23.6804803716,7.33370526589,57.9839723142,0
11.3340582984,92.1171875,57.952111304,0.880565745387,-0.019659386472,2.59628378378,20.373477054,9.2267198235,89.0027279577,0
5.84853867095,95.125,55.6599609235,1.06755873765,0.437784959611,4.88682432432,28.6976732162,6.70162242234,45.5874829179,0
8.27373336389,81.2734375,56.986253118,1.28901201246,0.94404865583,6.33192567568,30.1592696914,5.8881769766,36.0424367972,0
5.40328394572,130.03125,53.3347238995,0.0405065586859,-0.622856817651,2.22128378378,17.9064296463,10.4559740906,117.489428053,0
2.13249313321,41.2265625,49.1436375021,2.63057266948,6.66613574197,0.861486486486,10.7150312686,17.3691107069,342.522524981,0
9.07176596376,57.1328125,48.5837503528,2.6543596078,7.49609135161,2.53716216216,19.0460050447,9.76998817435,103.934155256,0
11.5086485947,86.8828125,55.8401206982,1.1110669322,0.761482529139,4.90878378378,29.94860672,6.58564025283,43.3626060788,0
3.83632123514,100.3984375,55.5129967671,0.664843852671,-0.52439925038,2.81672297297,21.3349500108,9.14656483018,87.5132154137,0
9.30172741293,42.1015625,45.4833142214,3.15058359131,10.4490891838,3.47635135135,21.5173040406,7.52709482038,62.803006427,0
10.7472390209,71.78125,63.6135718494,1.39920641838,0.916306980699,5.49408783784,27.5996651991,6.2864204644,41.4233530771,0
1.89612370886,70.4140625,70.2870817771,1.23415360821,0.20717813345,1.15625,13.2848246382,14.9534990375,246.022633728,0
8.78394180916,40.421875,36.2781376518,3.50903387666,15.7696207582,2.58868243243,17.662438394,8.80342697766,89.6033390784,0
8.90706279566,65.46875,51.6265038371,1.66913159817,2.53244031057,3.34037162162,22.4944405714,8.11926774648,69.6660480794,0
7.1037165084,61.6328125,48.8876056464,1.72153059282,3.58249271144,3.28293918919,22.0292383905,8.01135432409,67.6250983148,0
7.47806389158,50.421875,39.2435522919,2.99355301486,10.9953585215,1.14864864865,11.2206011455,15.3432572506,283.034599779,0
1.80597281688,89.1953125,67.6796288814,0.815687550527,-0.754721994826,1.08023648649,12.9464651838,15.1555101575,248.368222416,0
3.4966348458,64,37.518328854,2.7025810235,10.8892187635,67.1228693182,39.9373598981,1.3720159212,2.3773582218,1
1.74376940665,49.015625,51.5250218909,2.90608191465,7.62842755671,0.717905405405,10.3436632092,18.7697238238,391.585210456,0
4.9872188937,39.40625,41.1843108591,2.89874796166,10.4924872969,2.96452702703,19.5895059067,8.25080959968,75.6202264281,0
9.76682547577,93.1796875,60.3939454739,0.742131606435,-0.562263873243,4.40033783784,26.7189488868,7.25859797914,54.4087582381,0
6.97734237969,77.4921875,45.8342796274,1.77232472323,3.9926261209,1.85472972973,16.5770878774,11.7800294466,150.186940082,0
6.43924936603,59.0546875,59.8307911679,1.7993816543,2.41416668803,3.82685810811,23.8854159731,7.51325760793,60.2622680477,0
1.73134597424,59.875,52.3506805113,1.95391739116,3.35088490443,0.826858108108,12.004838056,17.6684255154,329.360445825,0
7.94038989136,84.1875,46.7875434144,1.40710758624,1.88763445118,4.8125,27.7416954794,6.69781882683,46.1900415974,0
9.03586189235,65.828125,39.9609397911,1.91682528267,5.03739737105,2.21030405405,18.3872255315,10.2822367413,113.082379104,0
7.4740856006,43.734375,38.0801958813,4.2218633791,19.576646413,66.2081189251,42.3571439234,1.2914479259,1.9107607552,1
6.89593448354,59.3203125,44.7725036982,2.57365731242,7.38177908282,2.53040540541,19.1855032504,9.08433881716,88.7571636442,0
6.38851756514,72.265625,43.2860190288,2.28941678554,5.66481029941,2.59628378378,19.0977885298,9.58354284343,100.453616159,0
2.78188271162,69.2890625,55.3884228009,1.60256878941,1.98973183875,1.46199324324,15.0807032177,13.0463918471,182.219631021,0
23.6224993393,24.328125,42.8821257517,4.667619117,21.5500545902,73.6604278075,43.3097044758,1.2586083939,1.6316802456,1
9.83060560412,70.1640625,53.620742451,1.6154493031,2.51773233241,2.49662162162,19.7551735117,9.79456986182,101.488472027,0
4.20556251675,76.53125,52.0177159575,1.38904472769,1.81520703226,2.85304054054,21.3497742933,8.82521947195,80.7005261765,0
9.80853197027,56.1953125,51.7040947656,2.04718439947,3.93681860334,4.35726351351,25.9695097587,7.05821677454,51.7833590015,0
3.39757892179,82.8671875,80.2389372334,0.866425344454,-0.894436124115,2.53462837838,18.9785302826,9.58605230477,99.375826127,0
4.16133070268,112.0078125,57.5121585099,0.6036100309,-0.372322944846,3.18158783784,22.8210199494,8.7611325196,80.7916184689,0
5.2062758487,72.2578125,50.9020576226,1.94698404495,3.42140040492,1.75337837838,15.5678003425,11.7950776145,151.996688391,0
3.6250962133,56.46875,42.6812197979,2.5800880053,7.7415738382,94.8448616601,55.3087094098,0.6556006811,-0.1996844307,1
6.68491791709,44.484375,41.3014800686,3.16679585096,10.6736785686,2.14864864865,17.0674298105,9.9699111071,110.333298967,0
6.85461433638,47.96875,40.7973148435,2.28104811249,6.99383393053,1.88429054054,15.6662064165,10.3825506419,120.194858268,0
11.561930046,87.2734375,57.7344019579,1.3377857376,0.89821769566,4.21368243243,26.2005154288,7.01925497211,51.212346338,0
5.69686318639,59.5546875,57.6465264285,1.87413347586,2.63449636024,3.08530405405,20.7640050484,8.06204694326,70.7567630563,0
7.16820168247,50.9375,46.1051363055,2.70656424206,7.75403655185,3.13260135135,21.6463861128,8.37571339299,75.1976017955,0
8.1862549719,52.8984375,44.7990024728,2.55511944689,7.37145028473,2.53209459459,18.6462621337,10.1630634462,113.181459175,0
2.2087973057,100.1328125,77.4588974769,0.64997504278,-1.17244002864,2.71452702703,20.5436563443,9.75950923981,101.038503935,0
5.75777176018,53.2421875,56.2898117577,2.31193381888,4.4995105621,2.1875,18.0688990816,10.103810625,110.647021781,0
2.59527674457,98.8359375,67.9848072807,0.649900641636,-0.87985682093,2.1402027027,18.1101809492,11.0343316781,131.164273819,0
9.75028751415,65.5546875,53.5039146631,1.87077835439,2.84041703741,6.30912162162,30.9095080366,5.61559686551,32.9851126862,0
3.29227137503,57.3984375,64.3251432961,1.85955505428,2.18674039591,2.00422297297,16.9476284637,10.9786476697,131.653208604,0
10.2012001067,81.5703125,50.09735578,1.16405019891,1.37332182953,6.82516891892,32.4460936771,5.29624128797,28.3205804384,0
2.21309854718,59.75,55.9806049003,1.88013909367,2.89163453018,1.15118243243,12.4537637568,14.4862015182,231.520392655,0
10.7723207245,94.578125,51.546036671,1.21983438459,1.38798140778,3.70945945946,23.8230748856,7.5305842004,59.9864164222,0
6.55538733785,103.4375,60.9594832143,0.536805602479,-0.525908998753,3.54222972973,25.2483590669,8.0113504724,65.6830038977,0
5.94992558323,96.9140625,65.5566343115,0.821586622054,-0.347977131921,3.78800675676,26.039337927,7.74392625935,60.8801504508,0
8.07091737398,86.2109375,59.1986397046,1.49620533115,1.23859107085,4.50760135135,27.9519666968,7.01136931937,50.3504566996,0
4.31716079175,34.9765625,45.3283963227,3.44821920329,12.0333593821,1.43074324324,13.8790115015,13.0286354003,189.466321772,0
4.60787669225,90.6875,46.2909869062,1.46396321183,2.62379699309,3.54307432432,24.3800116679,7.67128613512,59.9323059822,0
5.60940373074,53.3203125,50.70810056,1.67570334444,3.01329084111,1.38935810811,13.8154922438,13.1426317441,190.849516155,0
1.47424140192,80.046875,62.6564117049,1.17561797318,0.407799949591,0.724662162162,11.075456791,19.5013830269,402.251755633,0
11.5506394742,71.0625,36.0203393064,2.03952245117,7.13545177306,1.58699324324,13.2185066729,13.8835551536,227.453528835,0
6.71231944921,55.765625,53.8485266127,2.19712084099,4.35902290373,3.84543918919,23.6941504672,7.43070642033,58.9307865611,0
6.32678147033,51.9296875,49.2722322272,2.44916209893,6.4006355254,4.44341216216,24.3797761886,6.84973249307,50.3964322956,0
6.35166596973,36.9609375,34.2293282379,4.45059690604,22.4808281795,1.74324324324,14.7633913657,11.756366834,155.709678367,0
2.53079218502,61.421875,62.753437328,1.54553811477,1.47267143925,1.52533783784,14.8964681519,13.0891591046,184.2025931,0
2.08989468536,53.7421875,62.6762821585,1.90067764158,2.5490150059,1.69510135135,15.5235471637,12.3900379197,167.913132912,0
9.32831139218,62.53125,48.9369711817,1.65297073263,2.27233742885,2.96706081081,21.0249553172,8.27117346202,73.8459382651,0
11.2383541981,87.2109375,43.6064882543,1.16662332264,2.10191200055,2.21621621622,17.6223198233,10.3373680386,119.278831373,0
2.65505516496,72.4609375,60.0836529276,1.58457298739,1.40203140336,1.35472972973,13.824399867,13.4358722358,196.941213624,0
6.59346166846,80.1875,44.5573278906,1.73792610281,4.11134179031,4.59121621622,26.2794260526,6.42761092101,42.7549954534,0
5.92691620227,103.34375,69.4384211798,0.510089634946,-1.09822544464,2.46368243243,19.3526230489,9.69829764861,99.8755035836,0
4.09189982648,109.3671875,45.9205957152,0.379909950299,-0.126411049525,1.875,17.2064545361,12.1807430698,157.402355892,0
4.94635701223,79.25,58.5006677312,1.26668837036,1.10654181381,3.99324324324,23.8585348267,7.27679469036,56.2304034484,0
9.3434675475,36.8125,45.9057713556,3.1693400341,10.3170917016,53.892476489,50.6294758031,1.4984963024,1.8062876421,1
4.73416299039,72.9140625,61.067589008,1.25709376961,0.691481744182,3.95608108108,24.2934570948,7.8406744992,65.3250984674,0
2.86855682431,56.0625,59.9590680694,2.03326172005,3.10373647082,1.61317567568,15.450630685,12.1247898639,157.883584761,0
2.95232567389,86.96875,49.1354851247,1.13211714677,1.07640507115,1.52195945946,14.9125103094,13.3200478163,192.745991379,0
8.24972991449,80.25,50.5279934789,1.41397928369,1.7096282086,3.05912162162,21.8769180913,8.48256449376,76.0444161952,0
5.94726569427,97.5234375,72.0255992733,0.769126974148,-0.900803036628,3.79898648649,24.4778954128,7.92449086389,65.8142370574,0
4.5051408842,78.578125,53.4581625805,1.5865077597,2.753900252,111.340766152,56.8748332495,0.2407768003,-1.015763118,1
6.6445495731,80.0234375,57.7753549378,1.17694163834,0.58130271401,2.82347972973,22.103337373,8.96847439299,83.3733381542,0
10.9622847595,78.734375,61.6341885106,1.11024536795,0.168660925137,4.64189189189,28.6110650338,6.82344784652,47.4895750584,0
4.08602975319,52.4921875,61.0512075144,1.993465999,2.75883867294,1.72635135135,15.7992403234,11.7160116628,148.491894425,0
1.8814897519,31.7578125,47.3625884292,3.27711193256,10.1609835329,1.64358108108,14.6314403473,11.5700318378,149.557474827,0
3.23502265094,59.234375,63.4558759561,1.84402012844,2.21372463974,2.12162162162,17.4828218412,10.5806859037,120.451304275,0
4.5051408842,51.609375,38.2351348515,3.2329926505,13.0642804122,79.1132376396,49.033684027,1.1590276196,1.1201357445,1
3.49651305173,78.6171875,55.2686791238,1.28576023995,1.07148907194,0.871621621622,11.2604488446,17.0619680369,318.103686879,0
6.14840458071,95.4609375,59.7553478705,0.833175591547,-0.133762401062,2.15878378378,17.2879075417,10.1626865965,111.56993716,0
7.12530594847,96.53125,51.7167673336,0.415765566971,-0.195888073141,2.48141891892,18.5705737337,9.19509090542,92.352048894,0
2.0568404708,42.625,35.6320168528,4.2682170078,21.029275626,48.389483066,33.0143151566,2.1537938019,6.0975465212,1
9.26313240978,36.234375,42.9942736694,3.57234142058,12.5888110926,4.25675675676,23.395287589,7.08608226675,55.3436400506,0
6.45057799717,85.1796875,62.5260487709,1.161901191,0.395167057285,2.68496621622,21.9277355146,9.25883741714,88.045642573,0
5.39260444609,110.9140625,63.192665138,0.163255039857,-0.888786873327,3.11402027027,22.1812939981,8.73941028612,79.7388438792,0
11.0692257131,74.6953125,42.077413514,1.64765957452,4.28562774544,3.31841216216,22.1636831366,8.14183089672,70.9585280427,0
6.3587010678,98.1328125,52.5241568075,0.948025736762,0.571964344036,2.35304054054,19.1695940319,10.0376591324,106.656031624,0
3.76638028463,70.5859375,41.4339699371,1.78050893445,4.49756087036,1.73057432432,15.1608786317,11.32031479,140.903394274,0
4.1103015285,30.5625,55.7067867836,2.8898699576,7.3020400097,97.4835858586,52.9962809184,0.1318387701,-0.1676144716,1
8.4654637839,93.875,59.8118142594,1.01041324443,0.36244736779,3.23986486486,22.7953935006,8.44933808707,75.0668849545,0
8.20606194735,56.828125,63.4848787822,1.84689332605,2.24310488035,4.18496621622,23.724390396,6.93521570281,51.5213776933,0
2.9938779132,58.6640625,51.1763613253,2.39617943999,5.31614448431,1.03969594595,12.2683651046,15.9835593412,276.465477558,0
5.33570629502,100.4921875,61.6855681174,0.510651604918,-1.00590320809,4.03885135135,24.6276359002,7.47334298438,58.4315468959,0
9.68923790265,103.46875,65.6128485774,0.563314067718,-0.783528929999,6.33952702703,33.3647621981,5.98714132998,35.7816824171,0
5.42837964164,89.25,69.7449594953,0.563541731173,-0.996400999852,4.42652027027,26.8315819496,7.25246000575,54.6362464105,0
10.3797048927,42.46875,49.8306409094,2.77049489205,6.98813284957,4.57685810811,25.7102652938,6.77427828553,48.9587898294,0
3.67525008337,106.734375,57.1699063613,0.553330980196,-0.398848337476,3.34037162162,24.0041140589,8.40490160295,72.3457906863,0
7.40871688426,101.4453125,69.3794828049,0.62815050056,-0.82605579199,3.81587837838,24.3438880011,7.87265023311,64.5281962364,0
11.3238191194,75.0703125,48.7952007748,1.99973745949,4.48034067659,3.26689189189,21.9733726714,8.37095325703,75.2259266633,0
6.0006037239,34.359375,42.8556323557,3.4652527947,12.2944120797,102.506552007,54.3569827207,0.3891970038,-0.1753401641,1
2.78430449907,54.796875,51.8908649498,2.04488994259,3.76725246171,1.29054054054,13.1292964028,13.8492893927,210.939607327,0
8.09544444227,60.03125,44.4497499817,2.40821625802,6.75958414233,2.0152027027,15.7159575888,10.6996514715,129.336282175,0
3.04197917617,103.21875,68.5013614714,0.551269692163,-0.920314520446,1.24155405405,14.4195378067,14.1419457212,208.444281529,0
2.6604290745,33.09375,49.7822504608,3.3478484693,10.6367217621,91.9324675325,55.7539099048,0.4276245675,-0.3490113188,1
9.79901724366,67.9609375,61.9650105836,1.65416331213,1.7610569192,4.68918918919,26.79570517,6.82713399838,48.6215961811,0
3.00227767678,103.34375,60.2320301911,0.54177933611,-0.518628453501,1.49662162162,12.0257320704,14.6166685199,250.222262292,0
2.20584190962,70.5859375,41.5918650669,1.80638491216,4.98280128808,1.22972972973,12.3364131382,14.1076026203,225.943542003,0
5.45027488718,71.6171875,59.7404700943,1.82993099549,2.20131851955,3.52280405405,23.2553282236,7.91283052423,66.2032104742,0
11.0094230633,38.1484375,35.6837432006,3.9489055494,18.9065920492,4.11908783784,22.0810127064,6.87002285939,54.7498347494,0
6.62567775362,85.375,50.5281480959,1.2166341527,1.10325880698,3.28631756757,20.8448649281,8.27483527958,75.0256032824,0
4.20009042937,63.328125,60.7731578,1.66745994374,1.96228786338,3.05236486486,20.6209507364,8.63614283575,80.0289377229,0
5.55154192381,45.6953125,47.6518229245,2.6289968622,7.40776503273,1.6089527027,14.8154738177,12.2356808644,164.959573437,0
7.7976626982,96.21875,47.8186576917,1.03305965115,0.880098642374,1.90371621622,17.8455040057,11.4769586869,137.762334988,0
2.85096322608,65.7109375,45.288166284,2.36957474713,5.99686295638,0.897804054054,11.3995552564,17.0134932693,317.017745059,0
10.2869264339,110.2734375,48.5826799841,0.778634452662,0.817874013171,2.56841216216,18.6167893796,9.02740184128,90.8455277926,0
10.0332949767,66.078125,49.1208028384,1.99511006532,4.03044174291,3.34037162162,22.8257172972,7.96559880566,66.314998738,0
1.45996540172,126.0078125,55.2098972238,-0.132541885792,-0.355425923128,0.527027027027,8.36484030473,26.2148748639,752.729724346,0
2.5310729701,57.1640625,52.7427094108,2.16390774074,4.45517397149,1.73226351351,16.1888174496,11.6746028041,147.771609101,0
2.84660090441,97.0078125,71.4972132426,0.774108976256,-0.677606863968,3.21959459459,20.7015248126,8.48856489591,78.812823635,0
1.72963456492,98.5625,69.8859282599,0.672552197313,-0.737959329445,0.641047297297,10.6491357465,20.2487872946,424.365723096,0
11.3863989598,70.2890625,51.2326422349,1.64084813594,2.55061745422,4.32516891892,26.2958385164,7.08321077365,51.7642942742,0
9.8563240289,70.46875,33.8200517214,2.21737028507,10.2079167519,1.58952702703,12.2195052779,12.1481337335,193.085911071,0
7.43782595599,47.6015625,38.5069676819,3.80733583612,15.782650717,1.53293918919,13.4866273661,12.7013983401,185.698064157,0
11.9016244007,118.40625,48.2735430742,0.877999085894,0.803233797349,3.15878378378,22.1346873098,8.68854271116,79.8044804679,0
5.44098794318,89.6484375,72.0700169371,0.836390014472,-0.614566725344,4.49070945946,27.496496979,7.1842317633,53.725993346,0
14.8431100235,59.1875,40.4540151746,2.5969644114,9.9575139268,79.7539525692,38.4138462603,0.8500095417,0.6400235589,1
3.4966345246,44.703125,56.4561997502,2.7321463737,6.3384721293,96.0634249471,50.89204462,0.5677812531,-0.2592203748,1
2.56677093179,112.8515625,62.6800020246,0.431542602224,-0.756626812744,1.37922297297,14.3648386202,14.3480293569,221.595986595,0
9.88168952807,38.0546875,40.9720385968,3.46504884452,13.1441245356,3.19425675676,20.6090401179,7.94282519281,69.2302409,0
2.21525304934,78.359375,57.9428239699,1.53723354034,1.7561452788,1.33023648649,13.8046786751,14.3655853007,222.744347464,0
2.80198904189,97.1875,69.186314353,0.926283837185,-0.617179498932,1.49324324324,15.0177244928,13.4667448064,192.34503663,0
1.84169200233,77.625,64.0235552356,1.02109355907,0.1716812816,2.05236486486,16.575552694,10.5761534135,121.886109915,0
3.22857030332,82.2578125,62.1974233406,1.38114394954,0.875242427338,1.48733108108,15.8838640386,12.8965644876,173.803843496,0
11.9705175084,124.34375,53.4261226923,0.22569951463,-0.142244652395,4.27871621622,27.5445895207,7.25139893583,53.6153411602,0
1.88317032935,49.4765625,48.5170660766,2.63380788571,6.94799855039,0.961148648649,12.4901384356,16.0698335538,280.569408442,0
4.24016833376,67.171875,54.6897655781,1.79508045623,2.95148847597,2.41722972973,18.0854271752,9.67253088894,101.318768238,0
7.35687874407,79.921875,47.9833319652,1.4364792292,2.43520436828,2.65371621622,20.0114836889,9.23654413937,90.0923398685,0
7.87808648551,67.8984375,58.2721041542,1.76117165279,2.20780342537,1.76858108108,15.2369957629,11.7851571572,156.690848634,0
3.44156936036,78.9609375,54.300869345,1.60380679257,2.18312763697,1.60726351351,15.1232654113,12.0488331631,155.333452578,0
11.6468556317,60.546875,51.0012039342,1.96870099431,3.45787096865,2.85135135135,19.8167670151,8.68448608463,82.605406416,0
4.53314091407,52.3515625,54.0726637619,2.40793976953,5.0501479781,2.18834459459,16.5163974408,10.6122140326,127.204605572,0
10.4089492451,43.546875,47.2261612111,2.79093038819,7.79927864169,3.65709459459,23.4095582163,7.63300220524,62.1832725128,0
9.34548929445,82.453125,51.6372351384,1.23809701582,1.65457409708,2.22128378378,17.7263361399,10.2775891859,114.510222566,0
2.47242701414,68.25,49.2874223307,1.57095367371,3.04864786176,0.76097972973,10.3838230663,22.2595723461,519.859870442,0
4.43420116076,46.15625,38.0015290605,4.03680921061,17.2715009187,1.26097972973,12.093399098,14.0917615465,233.365572243,0
4.39259738769,82.953125,59.2966403157,1.47064797936,1.68463833135,3.15371621622,21.8749135838,8.36131771358,74.5994978025,0
9.78857226328,57.9765625,42.3666040436,2.42303849799,7.49667237887,4.87584459459,25.6911021042,6.11285451,39.72356599,0
9.96057615869,79.9921875,58.782636692,1.47938573673,1.17844765491,6.01013513514,31.3049230647,5.98841484051,36.6100151567,0
4.31377384378,118.6015625,61.6306209206,0.483972047343,-0.856047258551,2.33023648649,19.7923314203,10.2735920028,109.478060669,0
2.00159663746,77.1484375,66.9955793602,1.21430089736,0.385715729724,1.66469594595,14.7557788808,12.1023919593,163.999774787,0
1.77833968002,85.8046875,55.1207564401,0.710286859336,-0.132199223827,1.54307432432,16.0989288298,12.6095932455,166.612052105,0
