@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
481.8077312,69.234375,42.41912975,2.010625143,5.760894094,12.01839465,44.85330601,3.963575589,14.94381867,2
145.6545825,58.1484375,39.40338061,2.40403726,7.933314587,30.61371237,60.97807555,1.903758041,2.445592609,2
583.5515659,46.5703125,29.19778555,4.654369547,29.26685,21.29180602,56.49477704,2.739057795,6.384247223,2
326.7848241,30.3359375,35.84259803,4.838853688,24.78356363,73.26505017,62.77812351,0.911988209,0.59605133,2
139.8980507,120.890625,51.21236947,0.486548415,0.016001829,22.35284281,58.23467043,2.474523562,4.683489786,2
819.931077,44.796875,30.17303209,4.735203756,27.96010082,30.69314381,61.82819804,2.156630767,3.773395708,2
361.9218734,45.09375,28.60955847,4.156460264,26.19820242,34.56521739,67.78224722,1.872009904,2.171717456,2
128.9448325,83.359375,34.93760831,0.770642411,3.047239246,1.439799331,15.81722172,12.08712904,152.9470044,2
424.7519829,78.265625,42.30848105,1.573735534,3.974569639,8.524247492,34.89387035,4.646499866,22.48076807,2
658.0079131,78.0546875,44.6946775,1.555123382,3.749351741,137.4874582,83.12858644,-0.625662006,-0.92402117,2
346.3009041,57.8671875,35.14509458,3.392913848,14.63329698,24.85702341,57.36983632,2.549469547,5.703453999,2
253.5566943,18.765625,45.88785317,3.575489014,12.36521482,147.6220736,66.28125676,-0.376736874,-0.90735235,2
103.897078,92.46875,37.78949455,0.647792775,2.055608449,0.864548495,11.98340745,15.35544717,256.4241567,2
295.6983113,54.7421875,32.33763435,3.345038285,16.48487023,32.77424749,59.42004441,1.821401637,2.44146281,2
455.7737905,19.4140625,46.19109887,3.705014294,13.04605745,96.02842809,61.41001406,0.610825109,-0.194554797,2
935.7835069,37.25,30.95132267,4.43751256,25.24357093,73.23494983,82.84329093,0.864999317,-0.616193394,2
179.4859928,68.1015625,34.94836366,2.10780892,8.442367704,5.709866221,31.01071025,5.862879274,34.59967467,2
200.3836235,35.6171875,33.15237574,5.168639905,29.04602353,58.40635452,69.24761995,1.093188772,0.323029453,2
361.6927428,64.75,37.355346,2.700921964,9.75913666,33.52006689,63.08915308,1.852955233,2.402569575,2
684.0318829,92.7734375,47.72188551,1.001202445,1.361122525,43.40050167,74.42784636,1.405874814,0.430680187,2
548.2267476,74.515625,34.35408099,1.863238661,7.586409245,5.974916388,31.30726522,5.486881071,29.91894199,2
62.95534694,105.6171875,51.66359349,0.417958841,-0.054699271,24.22240803,59.99097507,2.304263788,3.768413009,2
522.6173727,61.7109375,51.22699977,2.067032136,4.779825102,33.86789298,71.79003158,1.998109007,2.462843553,2
852.0387685,71.015625,33.65727642,2.378285668,9.636837204,15.82023411,52.43958421,3.382534948,10.30313808,2
598.0842041,28.546875,29.13139934,5.42187427,34.24317552,56.29598662,85.12440837,1.22915925,-0.059996465,2
342.1561063,101.3359375,49.19576286,0.588679004,0.572627591,4.85451505,26.99019216,6.453153284,44.42716152,2
152.0551376,116.2265625,42.48588274,0.273692976,1.259573808,5.403846154,28.59040614,5.787260303,34.78619146,2
38.58165583,104.171875,42.57256844,0.444380821,1.250158008,3.418896321,21.03606421,7.396831389,60.68193763,2
400.5276511,36.2578125,36.28494998,3.894937424,17.61454425,41.64214047,66.62552488,1.564796292,1.38528949,2
400.5275578,16.875,37.97429229,4.59064206,21.78251449,117.6421405,48.98592758,0.877831858,0.607236595,2
789.2157187,85.828125,44.74792407,1.272535838,2.621678054,23.97742475,53.2413762,2.202864227,3.894429578,2
197.3327227,127.5859375,46.18873093,0.034216034,-0.221619632,2.611204013,19.81288325,8.920285204,86.84669138,2
564.7417272,107.515625,49.00908468,0.543042813,0.564612713,17.27508361,51.83933323,2.926019923,7.232496915,2
47.76376717,76.0546875,60.41294209,1.432916528,0.936654202,12.50250836,42.66156574,3.993994981,15.72042199,2
478.2358152,83.1484375,38.29451859,1.522564529,4.05683926,6.010033445,30.57768602,5.726569838,34.05263772,2
529.9202142,90.3671875,36.78566957,1.553546259,5.185332343,5.619565217,30.87884814,5.991010293,36.56053633,2
529.9221385,37.5234375,31.26498762,4.430806169,24.5163329,25.83444816,53.41659035,2.653111339,7.022520014,2
529.9225029,66.875,42.18263861,1.878733996,6.119066013,3.695652174,25.49600299,7.296599543,53.94529349,2
529.9260548,7.828125,30.71520119,6.435012012,42.46402931,121.4046823,47.96556853,0.663053339,1.203138762,2
193.4260754,49.015625,43.05428702,3.142801966,10.5891811,12.48996656,41.17180822,3.778334085,14.25652381,2
1253.072049,34.0234375,32.87629865,4.981060087,28.37821898,65.14966555,78.47505733,1.09021515,-0.095110795,2
455.7830791,73.140625,38.62130532,2.224342588,7.188845541,23.82608696,59.84781303,2.506847238,5.015605136,2
455.7773019,17.0234375,46.59155383,3.716950468,13.10581926,95.91220736,66.37242762,0.48443973,-0.438687261,2
315.2524355,72.1953125,36.16111054,2.60122326,9.521297542,10.63628763,41.68584516,4.206409502,17.25083221,2
529.1560248,64.921875,32.22858043,3.429072745,16.42133222,33.67056856,60.49110748,1.748564728,2.088555685,2
295.5826321,61.484375,35.89067262,2.766948448,9.599166836,24.45986622,56.93554616,2.413603211,4.952572917,2
473.0025605,55.484375,39.5663968,2.696052092,9.30684456,46.07692308,76.21677917,1.55500491,1.007749819,2
154.9919113,33.4140625,29.1192396,4.840333824,30.20788807,12.60535117,38.58749479,3.515438261,13.21505032,2
103.5778531,105.625,44.58296339,0.312617135,0.470928338,5.420568562,30.00422844,6.011428797,36.84324089,2
668.1198446,67.0234375,33.73575274,2.062084654,7.6813938,11.07692308,44.31387859,4.049321684,15.23666699,2
668.1134775,77.3828125,39.1695276,2.213106287,7.49103005,17.27173913,48.32784746,3.183798985,9.779543823,2
47.23870581,99.8515625,40.63943779,0.48934237,1.148864259,4.045150502,20.28129033,5.924678426,40.87828704,2
128.6980565,23.703125,41.67777424,4.112598685,16.68712542,12.27257525,39.32338633,3.710672843,14.11099688,2
973.4610047,34.375,31.88088181,4.588341747,25.88273951,36.93143813,63.50680301,1.873383987,2.675003601,2
518.7295023,112.390625,55.33043274,0.57493878,-0.10730539,18.93143813,55.76389832,2.850478752,6.673444959,2
395.355577,79.6953125,37.48928151,1.698401977,5.235228951,41.64214047,73.36736284,1.399719585,0.314248849,2
78.22865014,87.703125,46.23063097,1.302489632,2.084023559,20.15133779,53.70627729,2.744228196,6.484419395,2
46.17960209,99.0390625,39.98562287,0.6695787,2.276886361,0.964882943,9.944516862,17.04873084,376.808602,2
243.3947795,78.6796875,35.80261286,1.339544781,4.643499047,8.302675585,35.42598426,4.442891013,19.22693734,2
1048.715201,19.8359375,28.73689303,6.0567723,40.80816128,60.21655518,75.93126905,1.1380628,0.132015156,2
377.1338457,108.9765625,51.86573183,0.474522397,0.084257415,11.39632107,40.24307564,3.549170878,11.61125301,2
881.4332551,36.46875,39.27287102,3.736450963,14.9146447,111.1229097,75.71649359,0.253562477,-0.936103674,2
377.133278,59.4375,38.90166891,2.506676838,9.072247763,30.69230769,61.68628671,2.06924093,3.363576455,2
231.8637545,50.0859375,40.40343955,3.151907528,10.66543747,16.43394649,46.4274507,3.14661767,9.575655105,2
575.9781933,78.6796875,59.98905285,1.390636674,1.054357025,93.32608696,71.53114499,0.6668311,-0.807668128,2
559.0750247,46.234375,27.68022884,3.986850736,25.42175255,12.64799331,42.39143921,3.918737221,15.19654897,2
517.431252,63.0859375,39.57607929,2.694842788,9.087356463,19.6270903,52.92638355,2.890254342,7.578930279,2
455.0749798,42.8203125,33.40481664,4.417853464,23.83558653,23.24331104,52.00566116,2.566038446,6.1804209,2
455.0718975,19.4921875,32.6716611,5.643641378,33.15621962,54.61705686,57.232719,1.509937251,1.800584867,2
455.0779414,61.671875,36.37545304,2.265220701,8.709980861,5.593645485,29.62396029,6.072215931,38.23599074,2
118.7731624,38.6953125,36.36051228,4.360465712,21.15771157,15.3687291,44.45130354,3.359132223,11.35930965,2
455.0773894,65.953125,35.63790542,2.635891727,11.14563624,7.119565217,35.10645423,5.208002681,26.93239146,2
455.0746335,8.1015625,31.35154498,6.091617155,38.48028348,92.85618729,54.66816332,0.968097795,0.696454218,2
581.0223376,69.2734375,48.97124712,2.055038029,4.603519771,40.1722408,76.22635342,1.670115316,1.221644103,2
861.0840406,46.640625,45.69579001,2.779794597,8.088926705,14.77257525,41.31733524,3.380418466,11.36648582,2
182.1509098,62.1640625,45.52056152,2.438793131,6.897894438,16.84615385,49.43283417,3.102149052,8.877464039,2
581.0189006,44.6015625,43.87595082,2.966424127,9.248106506,61.50167224,79.46991499,0.907306286,-0.606399475,2
1254.050992,39.1484375,30.32817632,4.004762208,23.3089483,37.52759197,71.31374746,1.780298706,1.807952045,2
1146.968672,95.3671875,50.26832239,1.110711588,1.167954551,144.7065217,76.99977191,-0.397906063,-0.953013285,2
103.1080765,101.109375,44.96478385,0.46684233,0.650444999,4.303511706,22.90227211,5.918597012,38.15288961,2
306.1668985,39.375,34.85348799,4.034706553,19.99365681,42.42892977,69.87893831,1.672327177,1.661392592,2
618.3610215,51.015625,29.88231719,4.187785062,24.43205057,40.1722408,74.42049538,1.665057814,1.323526865,2
1146.500726,98.359375,51.19062634,1.057577732,0.759414072,134.5827759,94.92465242,-0.481317363,-1.497141153,2
281.7963945,91.5859375,45.86929926,0.540792016,0.914437269,3.393812709,25.49374496,7.937384726,63.53235477,2
355.6553171,11.140625,25.69524955,8.069522046,68.10162173,75.83277592,70.8948215,0.781355646,-0.152781378,2
666.8051496,47.6640625,25.22005568,4.65537107,34.56319921,21.15719064,59.45657228,2.803674044,6.495920635,2
147.2104545,98,39.81362832,0.446004758,1.242162603,1.126254181,14.85571452,14.21557494,208.6010393,2
456.5167597,64.546875,36.35842822,1.723098235,6.096537099,28.9632107,65.77313791,2.170907045,3.267392909,2
133.0999909,107.796875,41.56270853,0.510415259,1.672603023,1.910535117,17.34095012,10.50891351,120.4432366,2
166.7701428,10.078125,38.35251975,5.20018925,26.46538334,122.1613712,65.31915379,0.144130842,-1.049979848,2
545.4520663,71.984375,79.08440748,1.086364722,-0.5356664,176.0150502,60.6623401,-1.081765182,0.377426241,2
89.36326169,55.5546875,30.88760082,3.386099145,17.27762954,13.46655518,40.83171334,3.613214833,13.44302918,2
89.3635222,8.109375,33.7090572,6.172109061,39.09460495,111.3520067,72.14791573,0.204405534,-1.189458162,2
89.36368903,14.4609375,29.38773722,6.296725041,42.02539536,57.38210702,68.2628599,1.042517402,0.23163624,2
89.36343164,13.796875,31.31701798,6.099613976,38.47727791,68.7541806,68.01215788,0.721158338,-0.354039516,2
89.36350422,15.4609375,29.64659085,6.24443227,41.00497636,57.35785953,70.27851209,1.038219736,0.122544329,2
89.36335828,40.421875,31.7196236,4.504206249,25.1930472,19.26755853,48.16018406,3.021872524,8.989669513,2
89.3634885,23.4765625,28.22619706,6.111068801,41.38180222,47.02424749,62.36272079,1.435898641,1.467188043,2
89.36356113,6.4140625,30.92014092,6.187429415,40.10131647,121.367893,61.4164204,0.295248594,-1.027613812,2
89.36332141,11.6328125,30.55166503,6.255561501,40.839036,55.10284281,69.24592855,1.000682016,0.007548225,2
89.36370924,80.9609375,35.17332138,2.183944861,8.837161121,12.57608696,41.9203345,3.752025145,13.96083946,2
89.36339505,8.375,33.25187965,6.143548189,38.72489612,113.8687291,66.35820746,0.254297556,-1.026766473,2
89.36373528,68.8984375,35.40057376,2.0868649,8.762020548,2.352842809,19.72056251,9.892058464,103.6705375,2
89.36377773,53.96875,31.9002198,3.149333293,16.01967028,9.294314381,35.95817434,4.424007334,19.86896942,2
89.36371184,84.515625,38.75725424,1.108953491,3.364441065,16.84698997,48.21089227,2.882236481,7.399262069,2
89.36341894,89.3359375,42.77087892,1.203622763,2.942802735,7.311036789,33.7223601,5.172775286,27.67197695,2
89.36364672,39.7421875,31.1303324,4.895431652,29.11248644,23.05769231,52.24283263,2.481615475,5.658729247,2
89.36383134,51.046875,33.52211476,3.755470816,19.54269421,14.10535117,41.44407044,3.56021064,13.0764954,2
346.2984484,35.4296875,35.27053559,4.568207023,22.85806571,40.22240803,65.41621847,1.701719885,1.956476136,2
253.5575424,50.375,38.17107871,2.960198409,10.17820522,88.7458194,82.23541097,0.344893652,-1.134392158,2
253.5603381,83.3671875,41.44157617,1.303898142,3.445580775,18.9180602,50.06415591,2.844080254,7.429223204,2
346.2999974,42.84375,35.85287591,4.269030573,20.83257285,28.97240803,59.00960815,2.255584193,4.334875688,2
664.3795009,42.8359375,29.78327376,4.233078228,23.91826825,82.95317726,69.02299177,0.785385464,-0.112454296,2
140.4805703,91.734375,47.21584155,0.60527486,0.604172242,9.842809365,40.3842585,4.088567357,15.46865301,2
1238.335976,50.1953125,30.43103335,3.255718842,18.66181053,78.26003344,87.39220847,0.63143776,-1.0884909,2
422.4498178,20.9140625,43.18329888,3.888401588,14.80985139,109.2148829,56.43568405,0.580705039,0.065487529,2
479.1040873,66.90625,37.09835692,2.01522619,8.207493846,11.1270903,40.00475183,3.931797851,15.30426303,2
393.914781,54.546875,37.06431475,3.035278555,11.86593843,69.37374582,73.50571574,0.973691435,-0.008114323,2
331.5875596,32.7578125,30.35100546,5.216023746,31.46560163,46.31270903,63.7354026,1.721589076,2.326702999,2
1142.657007,110.1171875,46.97532948,0.54111912,0.325996711,36.8319398,69.23188956,1.574852844,0.879544242,2
1170.869108,22.796875,31.00790206,5.885265052,36.11819086,116.5961538,57.22812665,0.741588543,0.225858994,2
558.2544995,14.6328125,34.37587978,4.834015379,24.27063395,125.3294314,54.77622617,0.205162319,0.173238772,2
111.9378152,106.96875,38.99337634,0.728802481,1.775847698,8.891304348,35.67389776,4.046214291,15.59446631,2
185.5603561,78.375,44.91554575,1.571888685,3.038829789,16.47575251,49.78178382,3.229605592,9.804832999,2
288.4162865,78.8671875,36.85748972,1.02852671,4.438575083,6.534280936,33.06469278,5.246505462,27.10893309,2
355.8621637,93.9921875,41.04275516,1.10949742,3.641769711,2.714882943,22.02404006,8.988497651,84.35510899,2
586.989533,80.2890625,39.47628884,1.899129336,6.33891946,16.4264214,51.94941041,3.126073762,8.427883079,2
280.4311507,50.0625,60.16549442,1.926926518,2.924904194,69.12625418,67.68154044,0.907627901,-0.0152805,2
114.3710419,86.359375,35.97432556,1.187733794,3.899848035,3.669732441,25.13569435,7.760264241,62.73552247,2
529.4519397,44.890625,41.57847144,3.21315315,11.10489679,44.36538462,66.76314225,1.368009225,0.792437939,2
892.9519435,43.671875,43.60603266,3.633499647,13.02126336,111.1070234,75.48962974,0.263896884,-0.848741355,2
500.2533532,74.8203125,54.30116159,1.777321041,2.123472569,52.96404682,76.96192786,1.231877612,0.199027295,2
147.2683765,92.3125,43.56438303,0.679336454,1.622829725,15.22742475,43.24566346,3.011589144,8.750022228,2
146.5135094,102.796875,37.5346422,0.382097319,1.3556516,2.706521739,19.87410184,7.955209532,67.64902246,2
1170.846629,29.3828125,30.9240807,4.950562272,29.03620102,47.93478261,76.42785148,1.427907483,0.681617674,2
615.5176938,51.765625,28.01157249,4.106637024,25.2795918,25.71153846,60.54615891,2.420031117,4.672226562,2
635.0544709,25.6171875,35.17659047,5.33660541,29.06086168,91.39715719,69.11457667,0.536484532,-0.271944596,2
561.784495,59.828125,30.79115878,2.70600389,13.43681055,6.913043478,36.31600157,5.456122788,29.07982511,2
512.2144657,16.5234375,32.93102755,5.621086451,32.82642694,94.19481605,71.69499224,0.55342957,-0.41287012,2
512.2144042,39.9609375,34.99026703,3.941096328,19.86629346,33.12876254,64.89842959,1.98015741,2.79384681,2
172.4322481,72.7421875,34.7300406,2.048370952,8.714217534,4.142140468,25.96337522,6.859046095,48.94787763,2
683.9643841,70.7421875,44.61278651,1.474642847,2.703270007,139.0451505,84.47013465,-0.821681651,-0.956543281,2
392.7059693,29.703125,29.21214414,6.119241605,41.79063912,75.10785953,73.68750731,0.816274144,-0.277134963,2
633.41204,17.5,32.71276509,5.727785457,33.62661951,98.8361204,70.27478246,0.603461049,-0.497938612,2
592.8831154,39.3046875,42.67565879,3.281882772,10.82247601,122.5443144,78.48136696,-0.164463138,-1.039777817,2
236.9839406,79.2421875,34.90203837,1.82505181,6.81001969,15.68394649,49.77085059,3.394243699,10.63539364,2
1505.888587,40.3984375,33.74845826,3.933902554,19.29466964,96.34949833,76.57678022,0.558778802,-0.717263639,2
820.4854357,23.2734375,35.32897068,4.868320871,23.99645419,122.2525084,75.53971769,-0.073049929,-0.97263797,2
579.4170498,45.546875,30.90303873,3.645495803,19.49924626,72.24247492,88.65452697,0.655229345,-1.221447443,2
829.8788359,55.3359375,30.24826373,3.465647217,17.60217583,64.85953177,82.16119445,0.921124947,-0.550780603,2
829.8789625,11.03125,31.47045676,5.994345191,36.69314003,155.5434783,69.40382014,-0.467133441,-0.805835416,2
257.0567571,71.359375,39.08079259,2.287652077,7.856506241,56.75334448,80.17684382,0.955179239,-0.646309295,2
2355.387303,47.3046875,32.13777922,3.53345021,16.53491275,129.333612,79.08179103,-0.399639203,-1.034550242,2
698.2524144,64.203125,48.01112491,2.348346315,5.995983453,101.0292642,70.70657475,0.348987541,-0.711533353,2
291.3424529,72.3359375,41.20172883,2.290134316,7.29838129,35.80016722,61.18147822,1.891264727,2.913210965,2
1211.758621,15.0390625,37.81459753,5.105033067,25.49731091,159.8494983,76.74001035,-0.575016194,-0.941293199,2
255.3617121,77.8671875,57.32205769,1.625574558,1.783832555,108.2583612,92.76053054,-0.07153223,-1.630271779,2
808.5503628,101.078125,48.58748704,1.011427043,1.151869868,81.88795987,81.46413633,0.48510512,-1.117904163,2
477.9948282,10.984375,29.47191045,6.330570288,43.08600693,92.37876254,57.57735396,1.07537358,0.63000038,2
107.7185021,58.21875,34.92982642,2.98209687,11.69646282,19.09949833,49.5573142,2.906033522,8.020109575,2
116.3492342,105.3671875,44.84415219,0.406818295,0.274223887,6.287625418,33.41443244,5.533563572,30.05607098,2
103.3343019,111.1953125,44.15297601,0.434318777,0.209941692,2.652173913,21.99934068,9.199513421,88.17385086,2
609.9623913,24.7265625,30.09846208,5.660516554,35.16935086,33.05016722,65.62385842,2.076823061,3.221195515,2
609.9676719,48.8046875,31.8134353,3.15342787,16.26118785,9.649665552,38.64829635,4.27320931,17.84728062,2
1213.389988,63.609375,33.49469043,2.495788534,11.79733027,16.27675585,52.56201461,3.254799608,9.284980364,2
288.3588791,87.6875,48.11099634,0.795583022,0.707279599,60.54347826,83.01059055,0.989217856,-0.533603355,2
200.3839746,34.40625,31.87755811,5.243556896,31.25036068,41.42725753,61.23547314,1.731935856,2.537561569,2
370.1441224,42.375,37.74523977,3.945916959,17.82768407,35.49080268,63.737881,1.814139538,2.34681367,2
233.1640392,69.109375,42.07066867,2.180833484,6.749524537,44.17892977,66.00630676,1.462897272,1.253168857,2
436.5063495,23.4375,31.92783611,5.186538665,29.27567544,41.97491639,62.68876009,1.484328018,1.424919181,2
32.9119565,99.0078125,50.72158935,0.614298003,0.422990069,2.214882943,17.54296625,10.48416235,124.7909464,2
166.7700389,44.9765625,31.92140368,4.029005514,20.62460409,38.67892977,61.13347361,1.708120328,2.213852205,2
628.8982141,54.3203125,41.48718432,3.229625208,11.20132794,87.5735786,73.66302493,0.646594646,-0.588894016,2
392.4785487,32.0390625,29.7771416,5.179501506,31.39435415,30.32608696,58.66862347,2.203174346,4.210192528,2
785.4438072,26.578125,31.82363739,5.502086902,31.52984285,134.798495,72.05558309,0.029296678,-1.211265258,2
179.4861464,9.046875,32.25626378,5.853990983,35.55460905,106.0869565,62.63553169,0.582263293,-0.475073707,2
354.5482093,49.9609375,30.22168157,3.627510865,21.10946688,22.39297659,56.5716264,2.651634775,6.077823895,2
